Elektrik-Elektronik Teknolojisi / Elektrik;Adıyaman;Merkez;Adıyaman Mesleki ve Teknik Anadolu Lisesi;1;72;71,98243;2
Elektrik-Elektronik Teknolojisi / Elektrik;Adıyaman;Merkez;Adıyaman Mimar Sinan Mesleki ve Teknik Anadolu Lisesi;1;68;68,01007;3
Elektrik-Elektronik Teknolojisi / Elektrik;Ağrı;Diyadin;Diyadin Mesleki ve Teknik Anadolu Lisesi;1;76;76,37740;1
Elektrik-Elektronik Teknolojisi / Elektrik;Ağrı;Doğubayazıt;Muhammed Celali Mesleki ve Teknik Anadolu Lisesi;1;65;65,09613;1
Elektrik-Elektronik Teknolojisi / Elektrik;Ankara;Nallıhan;Nallıhan Fettah Güngör Mesleki ve Teknik Anadolu Lisesi;1;82;81,68352;1
Elektrik-Elektronik Teknolojisi / Elektrik;Ankara;Yenimahalle;Teknopark Ankara İvedik OSB Mesleki ve Teknik Anadolu Lisesi;1;79;79,31951;1
Elektrik-Elektronik Teknolojisi / Elektrik;Antalya;Akseki;Akseki Şahinler Meslekî ve Teknik Anadolu Lisesi;1;74;74,08080;1
Elektrik-Elektronik Teknolojisi / Elektrik;Antalya;Kemer;Kemer Merkez Mesleki ve Teknik Anadolu Lisesi;1;84;84,49468;1
Elektrik-Elektronik Teknolojisi / Elektrik;Aydın;İncirliova;Acarlar Mesleki ve Teknik Anadolu Lisesi;1;78;78,45452;1
Elektrik-Elektronik Teknolojisi / Elektrik;Aydın;Karacasu;Karacasu Mesleki ve Teknik Anadolu Lisesi;1;80;79,55190;1
Elektrik-Elektronik Teknolojisi / Elektrik;Aydın;Kuşadası;Ayşıl-Oğuz Başöz Mesleki ve Teknik Anadolu Lisesi;1;91;91,13254;1
Elektrik-Elektronik Teknolojisi / Elektrik;Batman;Gercüş;Gercüş Mesleki ve Teknik Anadolu Lisesi;1;83;82,76273;1
Elektrik-Elektronik Teknolojisi / Elektrik;Bingöl;Merkez;Bingöl Mesleki ve Teknik Anadolu Lisesi;1;71;71,28374;3
Elektrik-Elektronik Teknolojisi / Elektrik;Bingöl;Solhan;Öğretmen Hüseyin Artunç Mesleki ve Teknik Anadolu Lisesi;1;65;65,11245;3
Elektrik-Elektronik Teknolojisi / Elektrik;Bitlis;Adilcevaz;Adilcevaz Süphan Mesleki ve Teknik Anadolu Lisesi;1;77;77,18400;1
Elektrik-Elektronik Teknolojisi / Elektrik;Bitlis;Hizan;Hizan Mesleki ve Teknik Anadolu Lisesi;1;69;68,66652;1
Elektrik-Elektronik Teknolojisi / Elektrik;Bitlis;Merkez;Bitlis Cemil Özgür Mesleki ve Teknik Anadolu Lisesi;1;80;79,55202;1
Elektrik-Elektronik Teknolojisi / Elektrik;Bitlis;Merkez;Bitlis Mesleki Eğitim Merkezi;1;80;80,40766;1
Elektrik-Elektronik Teknolojisi / Elektrik;Bitlis;Tatvan;Tatvan Mesleki ve Teknik Anadolu Lisesi;1;90;89,57128;1
Elektrik-Elektronik Teknolojisi / Elektrik;Burdur;Karamanlı;Karamanlı Mesleki ve Teknik Anadolu Lisesi;1;74;74,02001;1
Elektrik-Elektronik Teknolojisi / Elektrik;Çorum;Bayat;Mesleki ve Teknik Anadolu Lisesi;1;76;76,17742;1
Elektrik-Elektronik Teknolojisi / Elektrik;Diyarbakır;Bağlar;Koşuyolu Mesleki ve Teknik Anadolu Lisesi;1;87;87,35987;1
Elektrik-Elektronik Teknolojisi / Elektrik;Diyarbakır;Bismil;Şehit Neşe Alten Mesleki ve Teknik Anadolu Lisesi;1;82;82,43989;2
Elektrik-Elektronik Teknolojisi / Elektrik;Diyarbakır;Çermik;Çermik Çok Programlı Anadolu Lisesi;1;74;73,66543;2
Elektrik-Elektronik Teknolojisi / Elektrik;Diyarbakır;Çınar;Çınar Mesleki ve Teknik Anadolu Lisesi;1;83;83,15870;1
Elektrik-Elektronik Teknolojisi / Elektrik;Diyarbakır;Çüngüş;Çüngüş Çok Programlı Anadolu Lisesi;1;70;69,65162;3
Elektrik-Elektronik Teknolojisi / Elektrik;Diyarbakır;Dicle;Dede Çok Programlı Anadolu Lisesi;1;72;72,17909;2
Elektrik-Elektronik Teknolojisi / Elektrik;Diyarbakır;Dicle;Dicle Şükrü Ayna Mesleki ve Teknik Anadolu Lisesi;1;73;72,79191;3
Elektrik-Elektronik Teknolojisi / Elektrik;Diyarbakır;Ergani;Şehit Lütfü Gün Mesleki ve Teknik Anadolu Lisesi;1;77;76,96894;1
Elektrik-Elektronik Teknolojisi / Elektrik;Diyarbakır;Kayapınar;Türk Telekom Mesleki ve Teknik Anadolu Lisesi;1;89;88,51925;1
Elektrik-Elektronik Teknolojisi / Elektrik;Diyarbakır;Kulp;Kulp Çok Programlı Anadolu Lisesi;1;67;67,15496;2
Elektrik-Elektronik Teknolojisi / Elektrik;Diyarbakır;Lice;Ahmet Toprak Çok Programlı Anadolu Lisesi;1;72;71,59583;2
Elektrik-Elektronik Teknolojisi / Elektrik;Diyarbakır;Silvan;Silvan Mesleki ve Teknik Anadolu Lisesi;1;77;76,96438;2
Elektrik-Elektronik Teknolojisi / Elektrik;Diyarbakır;Sur;Ekrem Şevket Alaguş Çok Programlı Anadolu Lisesi;1;85;85,19266;1
Elektrik-Elektronik Teknolojisi / Elektrik;Diyarbakır;Yenişehir;Diyarbakır Mesleki ve Teknik Anadolu Lisesi;1;86;86,04673;2
Elektrik-Elektronik Teknolojisi / Elektrik;Elazığ;Palu;Palu Cimşidbey Mesleki ve Teknik Anadolu Lisesi;1;73;72,51594;1
Elektrik-Elektronik Teknolojisi / Elektrik;Erzurum;Aşkale;Aşkale Mesleki ve Teknik Anadolu Lisesi;1;67;67,02010;1
Elektrik-Elektronik Teknolojisi / Elektrik;Erzurum;Karaçoban;Karaçoban Mesleki ve Teknik Anadolu Lisesi;1;64;64,41817;1
Elektrik-Elektronik Teknolojisi / Elektrik;Erzurum;Pasinler;Hasankale Mesleki ve Teknik Anadolu Lisesi;1;69;69,31644;1
Elektrik-Elektronik Teknolojisi / Elektrik;Erzurum;Yakutiye;Erzurum Yakutiye Elektrik-Elektronik Teknolojisi Mesleki ve Teknik Anadolu Lisesi;1;72;72,36951;3
Elektrik-Elektronik Teknolojisi / Elektrik;Gaziantep;Araban;Araban Mesleki ve Teknik Anadolu Lisesi;1;64;64,38452;2
Elektrik-Elektronik Teknolojisi / Elektrik;Gaziantep;İslahiye;Fatih Sultan Mehmet Mesleki ve Teknik Anadolu Lisesi;1;64;64,31304;1
Elektrik-Elektronik Teknolojisi / Elektrik;Gaziantep;Nurdağı;Şehit Mustafa Altan Çok Programlı Anadolu Lisesi;1;66;66,35240;1
Elektrik-Elektronik Teknolojisi / Elektrik;Gaziantep;Oğuzeli;Oğuzeli Mesleki ve Teknik Anadolu Lisesi;1;67;67,30088;2
Elektrik-Elektronik Teknolojisi / Elektrik;Gaziantep;Şahinbey;19 Mayıs Mesleki ve Teknik Anadolu Lisesi;1;78;77,84046;1
Elektrik-Elektronik Teknolojisi / Elektrik;Gaziantep;Şahinbey;Abdülhamithan Mesleki ve Teknik Anadolu Lisesi;1;73;73,49341;2
Elektrik-Elektronik Teknolojisi / Elektrik;Gaziantep;Şahinbey;Vedat Topçuoğlu Mesleki ve Teknik Anadolu Lisesi;1;71;71,04153;3
Elektrik-Elektronik Teknolojisi / Elektrik;Gaziantep;Şehitkamil;Ahi Evran Mesleki Eğitim Merkezi;1;70;69,90756;1
Elektrik-Elektronik Teknolojisi / Elektrik;Gaziantep;Şehitkamil;Ali Topçuoğlu Mesleki ve Teknik Anadolu Lisesi;1;72;72,45494;3
Elektrik-Elektronik Teknolojisi / Elektrik;Gaziantep;Şehitkamil;Beylerbeyi Mesleki ve Teknik Anadolu Lisesi;1;69;68,90997;3
Elektrik-Elektronik Teknolojisi / Elektrik;Gaziantep;Şehitkamil;Mehmet Nurettin Horoz Lojistik Mesleki ve Teknik Anadolu Lisesi;1;76;75,63155;1
Elektrik-Elektronik Teknolojisi / Elektrik;Giresun;Şebinkarahisar;Şebinkarahisar Şehit Ufuk Aktağ Mesleki ve Teknik Anadolu Lisesi;1;70;70,37409;1
Elektrik-Elektronik Teknolojisi / Elektrik;Hakkari;Merkez;Atatürk Mesleki ve Teknik Anadolu Lisesi;1;71;70,69621;2
Elektrik-Elektronik Teknolojisi / Elektrik;Hakkari;Şemdinli;Şehit Ahmet Budak Meslekî ve Teknik Anadolu Lisesi;1;65;64,66104;1
Elektrik-Elektronik Teknolojisi / Elektrik;Hakkari;Yüksekova;Yüksekova Mesleki Eğitim Merkezi;1;67;66,84071;1
Elektrik-Elektronik Teknolojisi / Elektrik;Hakkari;Yüksekova;Yüksekova Mesleki ve Teknik Anadolu Lisesi;1;65;65,10276;1
Elektrik-Elektronik Teknolojisi / Elektrik;Hatay;Antakya;Hatay Mesleki Eğitim Merkezi;1;65;64,64687;1
Elektrik-Elektronik Teknolojisi / Elektrik;Hatay;Antakya;Serinyol Mesleki ve Teknik Anadolu Lisesi;1;62;62,16105;3
Elektrik-Elektronik Teknolojisi / Elektrik;Hatay;Arsuz;Mimar Sinan Çok Programlı Anadolu Lisesi;1;75;75,00992;1
Elektrik-Elektronik Teknolojisi / Elektrik;Hatay;Belen;Belen Mesleki ve Teknik Anadolu Lisesi;1;65;65,06983;1
Elektrik-Elektronik Teknolojisi / Elektrik;Hatay;Defne;Şehit Serkan Talan Mesleki ve Teknik Anadolu Lisesi;1;75;74,53033;1
Elektrik-Elektronik Teknolojisi / Elektrik;Hatay;Dörtyol;Dörtyol Recep Atakaş Mesleki ve Teknik Anadolu Lisesi;1;66;65,75088;2
Elektrik-Elektronik Teknolojisi / Elektrik;Hatay;Erzin;Akenerji Mesleki ve Teknik Anadolu Lisesi;1;73;72,80400;1
Elektrik-Elektronik Teknolojisi / Elektrik;Hatay;Hassa;Şehit Murat Bulkan Mesleki ve Teknik Anadolu Lisesi;1;62;62,35501;3
Elektrik-Elektronik Teknolojisi / Elektrik;Hatay;İskenderun;İskenderun Mesleki ve Teknik Anadolu Lisesi;1;71;70,82196;1
Elektrik-Elektronik Teknolojisi / Elektrik;Hatay;İskenderun;Sarıseki Çelik İhracatçıları Birliği Recep Sami Yazıcı Mesleki ve Teknik Anadolu Lisesi;1;69;68,93875;1
Elektrik-Elektronik Teknolojisi / Elektrik;Hatay;Kırıkhan;Kırıkhan Mesleki ve Teknik Anadolu Lisesi;1;66;65,76094;1
Elektrik-Elektronik Teknolojisi / Elektrik;Hatay;Kumlu;Abdurrahman Gülizar Karadeniz Çok Programlı Anadolu Lisesi;1;63;63,46717;1
Elektrik-Elektronik Teknolojisi / Elektrik;Hatay;Payas;Payas Mesleki ve Teknik Anadolu Lisesi;1;69;69,13325;1
Elektrik-Elektronik Teknolojisi / Elektrik;Hatay;Reyhanlı;Ahi Evran Mesleki ve Teknik Anadolu Lisesi;1;62;62,25718;6
Elektrik-Elektronik Teknolojisi / Elektrik;Hatay;Reyhanlı;Reyhanlı Meslekî Eğitim Merkezi;1;63;62,62263;5
Elektrik-Elektronik Teknolojisi / Elektrik;Hatay;Yayladağı;Yavuz Sultan Selim Han Mesleki ve Teknik Anadolu Lisesi;1;62;61,66328;4
Elektrik-Elektronik Teknolojisi / Elektrik;Iğdır;Aralık;Aralık Mesleki ve Teknik Anadolu Lisesi;1;65;65,23398;1
Elektrik-Elektronik Teknolojisi / Elektrik;İstanbul;Arnavutköy;Arnavutköy Mesleki ve Teknik Anadolu Lisesi;1;91;90,70366;1
Elektrik-Elektronik Teknolojisi / Elektrik;İzmir;Aliağa;Türkiye Odalar ve Borsalar Birliği ALOSBİ Mesleki ve Teknik Anadolu Lisesi;1;76;75,92104;1
Elektrik-Elektronik Teknolojisi / Elektrik;İzmir;Çeşme;Çeşme Sevgi-Reha Aysay Mesleki ve Teknik Anadolu Lisesi;1;80;79,88170;1
Elektrik-Elektronik Teknolojisi / Elektrik;Kahramanmaraş;Afşin;Atatürk Mesleki ve Teknik Anadolu Lisesi;1;62;62,05812;2
Elektrik-Elektronik Teknolojisi / Elektrik;Kahramanmaraş;Afşin;Turgay Ciner Mesleki ve Teknik Anadolu Lisesi;1;62;62,23583;1
Elektrik-Elektronik Teknolojisi / Elektrik;Kahramanmaraş;Andırın;Şehit Mustafa Gökçeli Çok Programlı Anadolu Lisesi;1;64;64,28031;2
Elektrik-Elektronik Teknolojisi / Elektrik;Kahramanmaraş;Dulkadiroğlu;TOKİ 21. Yüzyıl Mesleki ve Teknik Anadolu Lisesi;1;71;70,53810;1
Elektrik-Elektronik Teknolojisi / Elektrik;Kahramanmaraş;Ekinözü;Ekinözü Çok Programlı Anadolu Lisesi;1;62;62,28734;2
Elektrik-Elektronik Teknolojisi / Elektrik;Kahramanmaraş;Elbistan;Elbistan Mesleki ve Teknik Anadolu Lisesi;1;65;64,60133;2
Elektrik-Elektronik Teknolojisi / Elektrik;Kahramanmaraş;Elbistan;Şehit Naci Soydan Mesleki ve Teknik Anadolu Lisesi;1;63;62,86279;1
Elektrik-Elektronik Teknolojisi / Elektrik;Kahramanmaraş;Göksun;Göksun Mesleki ve Teknik Anadolu Lisesi;1;73;73,20076;1
Elektrik-Elektronik Teknolojisi / Elektrik;Kahramanmaraş;Nurhak;Nurhak Çok Programlı Anadolu Lisesi;1;62;61,79017;1
Elektrik-Elektronik Teknolojisi / Elektrik;Kahramanmaraş;Onikişubat;Boğaziçi Mesleki ve Teknik Anadolu Lisesi;1;73;73,42623;2
Elektrik-Elektronik Teknolojisi / Elektrik;Kahramanmaraş;Onikişubat;Kahramanmaraş Mesleki ve Teknik Anadolu Lisesi;1;72;72,15412;1
Elektrik-Elektronik Teknolojisi / Elektrik;Kahramanmaraş;Onikişubat;Tekir Çok Programlı Anadolu Lisesi;1;66;66,01799;3
Elektrik-Elektronik Teknolojisi / Elektrik;Kahramanmaraş;Pazarcık;Pazarcık Aksu Mesleki ve Teknik Anadolu Lisesi;1;62;61,93524;2
Elektrik-Elektronik Teknolojisi / Elektrik;Kahramanmaraş;Türkoğlu;Balsuyu Mesleki ve Teknik Anadolu Lisesi;1;67;66,71079;1
Elektrik-Elektronik Teknolojisi / Elektrik;Kahramanmaraş;Türkoğlu;Turgut Reis Çok Programlı Anadolu Lisesi;1;65;64,90347;2
Elektrik-Elektronik Teknolojisi / Elektrik;Kars;Kağızman;Kağızman Mesleki ve Teknik Anadolu Lisesi;1;75;75,43557;1
Elektrik-Elektronik Teknolojisi / Elektrik;Kars;Merkez;Gazi Ahmet Muhtarpaşa Mesleki ve Teknik Anadolu Lisesi;1;78;78,35561;1
Elektrik-Elektronik Teknolojisi / Elektrik;Kars;Merkez;Haydar Aliyev Mesleki ve Teknik Anadolu Lisesi;1;81;80,56176;1
Elektrik-Elektronik Teknolojisi / Elektrik;Kars;Sarıkamış;Sarıkamış Şehitleri Mesleki ve Teknik Anadolu Lisesi;1;77;77,40108;1
Elektrik-Elektronik Teknolojisi / Elektrik;Kayseri;Pınarbaşı;Pınarbaşı Mesleki ve Teknik Anadolu Lisesi;1;85;84,71026;1
Elektrik-Elektronik Teknolojisi / Elektrik;Kilis;Merkez;Kilis Mesleki ve Teknik Anadolu Lisesi;1;67;66,72668;4
Elektrik-Elektronik Teknolojisi / Elektrik;Konya;Ilgın;Ilgın Şehit B. Harun Çoban Mesleki ve Teknik Anadolu Lisesi;1;74;73,51087;1
Elektrik-Elektronik Teknolojisi / Elektrik;Konya;Kulu;Kulu Mesleki ve Teknik Anadolu Lisesi;1;89;89,09087;1
Elektrik-Elektronik Teknolojisi / Elektrik;Konya;Selçuklu;ASELSAN KONYA Meslekî ve Teknik Anadolu Lisesi;1;86;85,95783;1
Elektrik-Elektronik Teknolojisi / Elektrik;Konya;Selçuklu;Mehmet Tuza Pakpen Mesleki ve Teknik Anadolu Lisesi;1;85;84,51438;1
Elektrik-Elektronik Teknolojisi / Elektrik;Konya;Yunak;Yunak Mesleki ve Teknik Anadolu Lisesi;1;74;73,95487;1
Elektrik-Elektronik Teknolojisi / Elektrik;Malatya;Hekimhan;Hekimhan Mesleki ve Teknik Anadolu Lisesi;1;87;87,41293;1
Elektrik-Elektronik Teknolojisi / Elektrik;Mardin;Artuklu;Mardin Mesleki ve Teknik Anadolu Lisesi;1;91;91,27636;1
Elektrik-Elektronik Teknolojisi / Elektrik;Mardin;Dargeçit;Nizamülmülk Mesleki ve Teknik Anadolu Lisesi;1;79;79,19724;1
Elektrik-Elektronik Teknolojisi / Elektrik;Mardin;Derik;Derik Mesleki ve Teknik Anadolu Lisesi;1;79;79,35071;2
Elektrik-Elektronik Teknolojisi / Elektrik;Mardin;Mazıdağı;Mazıdağı Mesleki ve Teknik Anadolu Lisesi;1;74;74,47175;1
Elektrik-Elektronik Teknolojisi / Elektrik;Mardin;Midyat;Telkari Mesleki ve Teknik Anadolu Lisesi;1;81;81,22076;1
Elektrik-Elektronik Teknolojisi / Elektrik;Muş;Bulanık;Bulanık Borsa İstanbul Mesleki ve Teknik Anadolu Lisesi;1;65;64,96131;1
Elektrik-Elektronik Teknolojisi / Elektrik;Muş;Hasköy;Hasköy Çok Programlı Anadolu Lisesi;1;76;75,77250;1
Elektrik-Elektronik Teknolojisi / Elektrik;Muş;Korkut;Korkut Çok Programlı Anadolu Lisesi;1;77;77,37766;1
Elektrik-Elektronik Teknolojisi / Elektrik;Muş;Malazgirt;Feyzi Akkaya Mesleki ve Teknik Anadolu Lisesi;1;66;65,50306;1
Elektrik-Elektronik Teknolojisi / Elektrik;Muş;Merkez;Muş Mesleki ve Teknik Anadolu Lisesi;1;76;75,79498;2
Elektrik-Elektronik Teknolojisi / Elektrik;Ordu;Aybastı;Aybastı Mesleki ve Teknik Anadolu Lisesi;1;68;68,19700;2
Elektrik-Elektronik Teknolojisi / Elektrik;Ordu;Çatalpınar;Çatalpınar Şehit Onur Tiken Çok Programlı Anadolu Lisesi;1;72;71,58456;1
Elektrik-Elektronik Teknolojisi / Elektrik;Ordu;Gölköy;Şehit Yaşar Biçer Mesleki ve Teknik Anadolu Lisesi;1;73;73,21222;1
Elektrik-Elektronik Teknolojisi / Elektrik;Ordu;Gürgentepe;Gürgentepe Şehit Erdi Demirer Mesleki ve Teknik Anadolu Lisesi;1;69;69,17979;1
Elektrik-Elektronik Teknolojisi / Elektrik;Ordu;İkizce;Yoğunoluk Çok Programlı Anadolu Lisesi;1;73;73,22226;1
Elektrik-Elektronik Teknolojisi / Elektrik;Ordu;Kabataş;Alankent Çok Programlı Anadolu Lisesi;1;68;67,73435;1
Elektrik-Elektronik Teknolojisi / Elektrik;Ordu;Korgan;Tepealan Çok Programlı Anadolu Lisesi;1;69;68,51403;1
Elektrik-Elektronik Teknolojisi / Elektrik;Ordu;Kumru;Şehit Sabri Eryeler Mesleki ve Teknik Anadolu Lisesi;1;69;69,26103;2
Elektrik-Elektronik Teknolojisi / Elektrik;Ordu;Mesudiye;Mesudiye Borsa İstanbul Çok Programlı Anadolu Lisesi;1;70;69,73171;1
Elektrik-Elektronik Teknolojisi / Elektrik;Osmaniye;Düziçi;Düziçi 75. Yıl Mesleki ve Teknik Anadolu Lisesi;1;66;66,10781;3
Elektrik-Elektronik Teknolojisi / Elektrik;Osmaniye;Kadirli;Şehit Kaan Çalin Mesleki ve Teknik Anadolu Lisesi;1;68;68,46376;5
Elektrik-Elektronik Teknolojisi / Elektrik;Rize;Fındıklı;Fındıklı 15 Temmuz Şehitleri Mesleki ve Teknik Anadolu Lisesi;1;74;73,65240;1
Elektrik-Elektronik Teknolojisi / Elektrik;Siirt;Pervari;Ormandalı Meslekî ve Teknik Anadolu Lisesi;1;84;83,60036;1
Elektrik-Elektronik Teknolojisi / Elektrik;Sinop;Boyabat;Boyabat Mesleki ve Teknik Anadolu Lisesi;1;78;78,32941;1
Elektrik-Elektronik Teknolojisi / Elektrik;Sivas;Akıncılar;Şehit Onur Alkan Mesleki ve Teknik Anadolu Lisesi;1;67;66,55681;1
Elektrik-Elektronik Teknolojisi / Elektrik;Sivas;Gürün;Gürün Mesleki ve Teknik Anadolu Lisesi;1;68;68,02774;1
Elektrik-Elektronik Teknolojisi / Elektrik;Sivas;Şarkışla;Ahmet Turgay İmamgiller Mesleki ve Teknik Anadolu Lisesi;1;81;80,95006;1
Elektrik-Elektronik Teknolojisi / Elektrik;Sivas;Zara;Zara Mesleki ve Teknik Anadolu Lisesi;1;73;72,76163;1
Elektrik-Elektronik Teknolojisi / Elektrik;Şanlıurfa;Akçakale;Mimar Sinan Mesleki ve Teknik Anadolu Lisesi;1;66;66,33870;1
Elektrik-Elektronik Teknolojisi / Elektrik;Şanlıurfa;Birecik;Hacı Nihat Sözmen Mesleki ve Teknik Anadolu Lisesi;1;75;75,18362;1
Elektrik-Elektronik Teknolojisi / Elektrik;Şanlıurfa;Bozova;75. Yıl Mesleki ve Teknik Anadolu Lisesi;1;81;81,27896;1
Elektrik-Elektronik Teknolojisi / Elektrik;Şanlıurfa;Bozova;Yaslıca Çok Programlı Anadolu Lisesi;1;79;78,66704;1
Elektrik-Elektronik Teknolojisi / Elektrik;Şanlıurfa;Ceylanpınar;Ceylanpınar Mesleki ve Teknik Anadolu Lisesi;1;73;72,64593;1
Elektrik-Elektronik Teknolojisi / Elektrik;Şanlıurfa;Ceylanpınar;Pınarbaşı Mesleki ve Teknik Anadolu Lisesi;1;69;69,12270;2
Elektrik-Elektronik Teknolojisi / Elektrik;Şanlıurfa;Eyyübiye;Eyyübiye Sanayi Mesleki ve Teknik Anadolu Lisesi;1;84;84,23224;1
Elektrik-Elektronik Teknolojisi / Elektrik;Şanlıurfa;Eyyübiye;Şehit Mustafa Kerpiç Çok Programlı Anadolu Lisesi;1;83;83,06687;1
Elektrik-Elektronik Teknolojisi / Elektrik;Şanlıurfa;Halfeti;Yukarıgöklü Mehmet Akif Ersoy Mesleki ve Teknik Anadolu Lisesi;1;68;67,72925;1
Elektrik-Elektronik Teknolojisi / Elektrik;Şanlıurfa;Harran;Süleyman Demirel Çok Programlı Anadolu Lisesi;1;67;66,58772;1
Elektrik-Elektronik Teknolojisi / Elektrik;Şanlıurfa;Hilvan;Ahi Evran Mesleki ve Teknik Anadolu Lisesi;1;76;76,09883;1
Elektrik-Elektronik Teknolojisi / Elektrik;Şanlıurfa;Siverek;El-Cabir Mesleki ve Teknik Anadolu Lisesi;1;73;73,02464;2
Elektrik-Elektronik Teknolojisi / Elektrik;Şanlıurfa;Suruç;Selahaddin Eyyubi Mesleki ve Teknik Anadolu Lisesi;1;75;75,19201;1
Elektrik-Elektronik Teknolojisi / Elektrik;Şanlıurfa;Viranşehir;Şehit Enes Çiçek Mesleki ve Teknik Anadolu Lisesi;1;73;72,66322;2
Elektrik-Elektronik Teknolojisi / Elektrik;Tokat;Reşadiye;Reşadiye Mesleki ve Teknik Anadolu Lisesi;1;72;72,40395;1
Elektrik-Elektronik Teknolojisi / Elektrik;Tokat;Sulusaray;Sulusaray Çok Programlı Anadolu Lisesi;1;70;70,14243;1
Elektrik-Elektronik Teknolojisi / Elektrik;Trabzon;Çarşıbaşı;Çarşıbaşı Mesleki ve Teknik Anadolu Lisesi;1;77;76,85632;1
Elektrik-Elektronik Teknolojisi / Elektrik;Trabzon;Düzköy;Düzköy Nazım Kayhan Mesleki ve Teknik Anadolu Lisesi;1;75;75,11251;1
Elektrik-Elektronik Teknolojisi / Elektrik;Trabzon;Of;Of Hacı Mehmet Bahattin Ulusoy Mesleki ve Teknik Anadolu Lisesi;1;81;81,35638;1
Elektrik-Elektronik Teknolojisi / Elektrik;Van;Başkale;Başkale Borsa İstanbul Meslekî ve Teknik Anadolu Lisesi;1;68;67,55697;1
Elektrik-Elektronik Teknolojisi / Elektrik;Yozgat;Boğazlıyan;Necmettin Yıldız Mesleki ve Teknik Anadolu Lisesi;1;75;75,06996;1
Elektrik-Elektronik Teknolojisi / Elektrik;Yozgat;Çayıralan;Ertuğrul Bey Mesleki ve Teknik Anadolu Lisesi;1;70;70,35081;1
Elektrik-Elektronik Teknolojisi / Elektrik;Yozgat;Sarıkaya;Sarıkaya Şehit Erhan Ülkü Mesleki ve Teknik Anadolu Lisesi;1;72;72,01058;1
Elektrik-Elektronik Teknolojisi / Elektrik;Yozgat;Sorgun;Osman Çavuş Mesleki ve Teknik Anadolu Lisesi;1;77;77,30564;1
Elektrik-Elektronik Teknolojisi / Elektrik;Yozgat;Şefaatli;İsmail Yeşilyurt Mesleki ve Teknik Anadolu Lisesi;1;72;72,21714;1
Elektrik-Elektronik Teknolojisi / Elektronik;Adana;Kozan;Kozan Şehit Arda Can Mesleki ve Teknik Anadolu Lisesi;1;75;75,27145;1
Elektrik-Elektronik Teknolojisi / Elektronik;Adana;Tufanbeyli;Enerjisa Tufanbeyli Mesleki ve Teknik Anadolu Lisesi;1;64;63,97071;2
Elektrik-Elektronik Teknolojisi / Elektronik;Adıyaman;Kahta;Kahta Mesleki ve Teknik Anadolu Lisesi;1;69;69,05201;1
Elektrik-Elektronik Teknolojisi / Elektronik;Adıyaman;Merkez;Adıyaman Mesleki Eğitim Merkezi;1;66;66,23648;1
Elektrik-Elektronik Teknolojisi / Elektronik;Adıyaman;Merkez;Adıyaman Mesleki ve Teknik Anadolu Lisesi;1;72;72,09232;2
Elektrik-Elektronik Teknolojisi / Elektronik;Ağrı;Doğubayazıt;Muhammed Celali Mesleki ve Teknik Anadolu Lisesi;1;64;64,12525;1
Elektrik-Elektronik Teknolojisi / Elektronik;Ağrı;Merkez;Nurettin Dolgun Mesleki ve Teknik Anadolu Lisesi;1;64;63,54147;1
Elektrik-Elektronik Teknolojisi / Elektronik;Ankara;Şereflikoçhisar;Şehit Murat Alkan Mesleki ve Teknik Anadolu Lisesi;1;83;83,45784;1
Elektrik-Elektronik Teknolojisi / Elektronik;Ankara;Yenimahalle;Teknopark Ankara İvedik OSB Mesleki ve Teknik Anadolu Lisesi;1;83;82,69742;1
Elektrik-Elektronik Teknolojisi / Elektronik;Artvin;Merkez;Artvin Türkiye Odalar ve Borsalar Birliği Mesleki ve Teknik Anadolu Lisesi;1;72;71,55202;1
Elektrik-Elektronik Teknolojisi / Elektronik;Aydın;Çine;Çine Mesleki ve Teknik Anadolu Lisesi;1;77;77,23933;1
Elektrik-Elektronik Teknolojisi / Elektronik;Batman;Beşiri;Beşiri Mesleki ve Teknik Anadolu Lisesi;1;70;70,10269;1
Elektrik-Elektronik Teknolojisi / Elektronik;Bitlis;Merkez;Bitlis Mesleki ve Teknik Anadolu Lisesi;1;67;67,03218;1
Elektrik-Elektronik Teknolojisi / Elektronik;Bitlis;Tatvan;Tatvan Mesleki ve Teknik Anadolu Lisesi;1;71;71,01937;1
Elektrik-Elektronik Teknolojisi / Elektronik;Bolu;Gerede;Gerede Mesleki ve Teknik Anadolu Lisesi;1;80;80,17865;1
Elektrik-Elektronik Teknolojisi / Elektronik;Çorum;İskilip;İskilip Mesleki ve Teknik Anadolu Lisesi;1;78;78,12075;1
Elektrik-Elektronik Teknolojisi / Elektronik;Çorum;Merkez;TOBB-OSB Mesleki ve Teknik Anadolu Lisesi;1;78;77,54828;1
Elektrik-Elektronik Teknolojisi / Elektronik;Edirne;Keşan;Keşan Mesleki ve Teknik Anadolu Lisesi;1;75;74,87861;1
Elektrik-Elektronik Teknolojisi / Elektronik;Edirne;Uzunköprü;Uzunköprü Mimar Muslihiddin Mesleki ve Teknik Anadolu Lisesi;1;73;73,32487;1
Elektrik-Elektronik Teknolojisi / Elektronik;Elazığ;Keban;Keban Çok Programlı Anadolu Lisesi;1;77;76,54718;1
Elektrik-Elektronik Teknolojisi / Elektronik;Elazığ;Kovancılar;Şehit Muhammed Ata Kıratlı Mesleki ve Teknik Anadolu Lisesi;1;72;71,96267;1
